tweet,sentiment
" 라디오 에서 자기 가 대단 하 다고 느끼 ᆯ 때 가 
검색 창 에 임 만 치 었 는데 임시완 으로 자동 완성 뜨 ᆯ 때 이 래 ..... ㅋㅋㅋㅋㅋㅋㅋㅋ 개귀엽잖엌 ㅋㅋㅋㅋㅋ  ",1.0
근데 설경구 재호 현수 알 ᆯ 거 알 냐 자기 영화 관련 이 고 성실 하 니까 근데 임시완 은 오우 그런 거 시와 이 ᆫ 이 못생기 ᆫ 만큼 이 라도 느끼 어도 ( 느끼 지 말 란 말 ) 설 은 할아버지 이 라 아 잘 표현 되 었 구나 관객 한테 인정 받 었 구나 하 ᆯ 듯 ㅋㅋㅋㅋ 오빠 불한당 2 에선 키스 신 가자 고해 당신 주사 뻡뻐자 나 형 나경 에서 막걸리 먹 어도 사랑해 ,1.0
임시완 정말 부럽 다 ( 그렇 어요 오늘 은 부럽 다 시리즈 임 이 다 진짜 지 얼굴 ㅋㅋㅋㅋㅋㅋㅋ 보 면 거울 에 입술 박치기 하 겠 다 세 달 만 있 어라 니 세상 이 다 그리고 경구 형 술 사조 ㅜㅜㅜㅜ 하 ᆯ 수 있 는 것 이 제 일 부럽 고 어휴 전 빻 었 습니다 새해 이 라고 뭐 가 달라지 겠 어 ,1.0
근데 임시완 군대 까지 가 어서 이러 ᆯ 일 이 야 ?? 우리 가 또래 이 고 나 의 또래 는 저런 게 한 개 도 없 어 한 개 도 증말 개 도 아깝 어 국가 차원 에서 보호 하 ᆯ 얼굴 을 너무 고생 시키 는 거 아니 냐 하 어 아악 ,1.0
나 의 승리 이 다 제대 하 어 임시완 ,1.0
" 아 자꾸 생각나 ᆫ다 어떡하지 동생 이 막 나 한테 뱅ㅌㅏㄴ ㄹㅐㅁ 모 ㄴ 이 얼굴 잘생기 어서 좋 다는 반 친구 한테 ' 그래 ? 너 래 ㅁ 모 ㄴ 닮 었 다 ~ ! ' 하 니까 그 친구 가 정색 하 면서 어머 ~ 농담 도 참 ! 하 었 다는 거 생각나 ᆫ다 ㅋㅋㄱㅋ  
나 는 나 한테 ' 와 ~ , 너 임시완 닮 었 다 ~ ! ' 하 면 우리 시와 ᆫ 이 한테 욕하 지 말 라고 하 ᆯ 것 같 은데  ",1.0
귀엽 어 ~ 증말 ,1.0
올해 도 고등학생 이구 이 요 반타 ᆯ 커 하 었 습니다 ㅜ . ㅠ 소통 을 잘 못 하 어서 먼저 다가오 어 주 시 었 으면 좋 겠 어요 .. 03 부터 오 어 주 시 었 으면 좋 겠 어요 같이 자 캐 관계 찌 어요 ... 저 는 1 차 2 . 5 D 만 하 ᆸ니다 배우 좋아하 어요 특히 임시완 ... 알티 위주 로 맞 을 것 같 은 분 들 찾아갈게욧 ! ,1.0
" 라디오 에서 자기 가 대단 하 다고 느끼 ᆯ 때 가 
검색 창 에 임 만 치 었 는데 임시완 으로 자동 완성 뜨 ᆯ 때 이 래 ..... ㅋㅋㅋㅋㅋㅋㅋㅋ 개귀엽잖엌 ㅋㅋㅋㅋㅋ  ",1.0
근데 설경구 재호 현수 알 ᆯ 거 알 냐 자기 영화 관련 이 고 성실 하 니까 근데 임시완 은 오우 그런 거 시와 이 ᆫ 이 못생기 ᆫ 만큼 이 라도 느끼 어도 ( 느끼 지 말 란 말 ) 설 은 할아버지 이 라 아 잘 표현 되 었 구나 관객 한테 인정 받 었 구나 하 ᆯ 듯 ㅋㅋㅋㅋ 오빠 불한당 2 에선 키스 신 가자 고해 당신 주사 뻡뻐자 나 형 나경 에서 막걸리 먹 어도 사랑해 ,1.0
임시완 정말 부럽 다 ( 그렇 어요 오늘 은 부럽 다 시리즈 임 이 다 진짜 지 얼굴 ㅋㅋㅋㅋㅋㅋㅋ 보 면 거울 에 입술 박치기 하 겠 다 세 달 만 있 어라 니 세상 이 다 그리고 경구 형 술 사조 ㅜㅜㅜㅜ 하 ᆯ 수 있 는 것 이 제 일 부럽 고 어휴 전 빻 었 습니다 새해 이 라고 뭐 가 달라지 겠 어 ,1.0
근데 임시완 군대 까지 가 어서 이러 ᆯ 일 이 야 ?? 우리 가 또래 이 고 나 의 또래 는 저런 게 한 개 도 없 어 한 개 도 증말 개 도 아깝 어 국가 차원 에서 보호 하 ᆯ 얼굴 을 너무 고생 시키 는 거 아니 냐 하 어 아악 ,1.0
나 의 승리 이 다 제대 하 어 임시완 ,1.0
" 아 자꾸 생각나 ᆫ다 어떡하지 동생 이 막 나 한테 뱅ㅌㅏㄴ ㄹㅐㅁ 모 ㄴ 이 얼굴 잘생기 어서 좋 다는 반 친구 한테 ' 그래 ? 너 래 ㅁ 모 ㄴ 닮 었 다 ~ ! ' 하 니까 그 친구 가 정색 하 면서 어머 ~ 농담 도 참 ! 하 었 다는 거 생각나 ᆫ다 ㅋㅋㄱㅋ  
나 는 나 한테 ' 와 ~ , 너 임시완 닮 었 다 ~ ! ' 하 면 우리 시와 ᆫ 이 한테 욕하 지 말 라고 하 ᆯ 것 같 은데  ",1.0
" 진자 임시완사랑맨이었스 이 니 ,, 올해 도 열심히 임시완 사랑 맨 하 ᆯ 것 이 다 ..  ",1.0
뉴스 공장 임요환 선수 인터뷰 . 진짜 멋지 다 . 꼭 세계 참 피오 ᆫ 되 시 기 ᆯ . 응원 하 ᆸ니다 ! ,1.0
" 1 . 닉네임 뜻 
Halfhearted 는 마음 이 내키 지 않 는다는 뜻 이 에요 즉 닉네임 짓 는 것 이 내키 지 않 어서 쓰 ᆫ 닉네임 이 ᆸ니다 
HalF _ HearteD 의 대문자 구조 가 좀 특이 하 ᆫ 데 이 건 어리 었 을 때 우상 이 던 임요환 선수 의 닉네임 에서 아이디어 를 따오 ᆫ 거 이 ᆸ니다 ! ( SlayerS _ BoxeR ) 스타 완전 좋아하 어요 !  ",1.0
뉴스 공장 임요환 선수 인터뷰 . 진짜 멋지 다 . 꼭 세계 참 피오 ᆫ 되 시 기 ᆯ . 응원 하 ᆸ니다 ! ,1.0
" 1 . 닉네임 뜻 
Halfhearted 는 마음 이 내키 지 않 는다는 뜻 이 에요 즉 닉네임 짓 는 것 이 내키 지 않 어서 쓰 ᆫ 닉네임 이 ᆸ니다 
HalF _ HearteD 의 대문자 구조 가 좀 특이 하 ᆫ 데 이 건 어리 었 을 때 우상 이 던 임요환 선수 의 닉네임 에서 아이디어 를 따오 ᆫ 거 이 ᆸ니다 ! ( SlayerS _ BoxeR ) 스타 완전 좋아하 어요 !  ",1.0
뉴스 공장 임요환 선수 인터뷰 . 진짜 멋지 다 . 꼭 세계 참 피오 ᆫ 되 시 기 ᆯ . 응원 하 ᆸ니다 ! ,1.0
" 1 . 닉네임 뜻 
Halfhearted 는 마음 이 내키 지 않 는다는 뜻 이 에요 즉 닉네임 짓 는 것 이 내키 지 않 어서 쓰 ᆫ 닉네임 이 ᆸ니다 
HalF _ HearteD 의 대문자 구조 가 좀 특이 하 ᆫ 데 이 건 어리 었 을 때 우상 이 던 임요환 선수 의 닉네임 에서 아이디어 를 따오 ᆫ 거 이 ᆸ니다 ! ( SlayerS _ BoxeR ) 스타 완전 좋아하 어요 !  ",1.0
임원희 잘 되 었 으면 좋 겠 다 ,1.0
" 건강 이 최고 야 
임재범 귀엽 게 뭐하는거얗 ㅎㅎㅎ  ",1.0
" 임재범 즐기 고 있 지 ,,,, ㅋㅋㅋ  ",1.0
" 건강 이 최고 야 
임재범 귀엽 게 뭐하는거얗 ㅎㅎㅎ  ",1.0
" 임재범 즐기 고 있 지 ,,,, ㅋㅋㅋ  ",1.0
뜻대로 되 지 않 어 속 상하 ᆫ 자두 이 야 .... 기여워 서 계속 돌리 어 보 면서 웃 는 중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1.0
실망 하 ᆫ 자두 뽈 록 귀엽 어 ㅜㅜㅜㅜㅜ ,1.0
새로 오 시 ᆫ 분 들 우리 자두 보 시 ᆯ래요 ( 중증 ,1.0
뒤 에 빼꼼 잡히 ᆫ 것 뚜 너무 멋지 ᆫ 자두 ㅠㅁㅠ ,1.0
자두 복 만 이 밧 아 ,1.0
" 181231 MBC 가요대제 전 리액션 ( 태형 FO C U S )  
4K 
세상까리 하 게 춤 도 추 고 리듬 도 타 고 흥 이 한도 초과 되 ᆫ MC 자 두 보고가실께요  ",1.0
" 자두 님 저 도 ,, 저 도요 ,,, 이거 진짜 미치 겠 어요 계속 생각 나 어떡햌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 새벽 반 친구 들 얼른 이거 보 어 주 어요 개웃기니까  ",1.0
중딩 이 자 두 보 고 싶 어서 폰 으로 싸지르 ᆷ ..... 중고딩 윤자 최고 중딩자두 는 단 발 이 진리 ㅠ ,1.0
자두 는 뚁땽 해 ㅠㅠㅠㅠ ,1.0
자두 기여 워 .. ,1.0
자두 제일 귀엽 었 어 ... 웅 .... ,1.0
아자 두 개 귀엽 어 나 의 꺼 움 쪽 ㅡㅡ ,1.0
" 아 미치 겠 다 ᄁᄀᄏᄏᄀᄏ 지금 우리 가족 나 빼 고 노루 바이러스 걸리 어서 막 토하 고 난리 나 었 는데 언니 가 이온 음료 나 과일 먹 고 싶 다고 난리 치 면서 기 영이 랑 자두 의 심정 을 알 ᆯ 것 같 데 ㅣㅋㅋㄱㄱㅣㅣ  
ㅋ  
ㅋ  
ㄱ  
ㅋ  
ㅋ  
ㅋㅋㅋㅋㄱ 기 
이거 사 어 주 어야 하 어 말아야햌 ㅋㅋㅋㄱㄲ  ",1.0
" 안녕 자두 야 보다 귀엽 어 
도로 록 말리 ᆫ 머리 가 초코 소프트 아이스크림 수준  ",1.0
자몽자 두 하 머리 색 넘 .. 머리 색 넘 ( ,1.0
뜻대로 되 지 않 어 속 상하 ᆫ 자두 이 야 .... 기여워 서 계속 돌리 어 보 면서 웃 는 중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1.0
실망 하 ᆫ 자두 뽈 록 귀엽 어 ㅜㅜㅜㅜㅜ ,1.0
새로 오 시 ᆫ 분 들 우리 자두 보 시 ᆯ래요 ( 중증 ,1.0
뒤 에 빼꼼 잡히 ᆫ 것 뚜 너무 멋지 ᆫ 자두 ㅠㅁㅠ ,1.0
자두 복 만 이 밧 아 ,1.0
" 181231 MBC 가요대제 전 리액션 ( 태형 FO C U S )  
4K 
세상까리 하 게 춤 도 추 고 리듬 도 타 고 흥 이 한도 초과 되 ᆫ MC 자 두 보고가실께요  ",1.0
" 자두 님 저 도 ,, 저 도요 ,,, 이거 진짜 미치 겠 어요 계속 생각 나 어떡햌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 새벽 반 친구 들 얼른 이거 보 어 주 어요 개웃기니까  ",1.0
중딩 이 자 두 보 고 싶 어서 폰 으로 싸지르 ᆷ ..... 중고딩 윤자 최고 중딩자두 는 단 발 이 진리 ㅠ ,1.0
자두 는 뚁땽 해 ㅠㅠㅠㅠ ,1.0
자두 기여 워 .. ,1.0
자두 제일 귀엽 었 어 ... 웅 .... ,1.0
아자 두 개 귀엽 어 나 의 꺼 움 쪽 ㅡㅡ ,1.0
" 헐대 박 장굥 !!!!! ㄷㄷㄷ  
아 근데 내년 3 월 편성 이 라고요 ? ㅋㅋㅋ ( 철푸 덕 
[ 공식 ] 장기용 X 나나 OC N 드라마 ' 블루 아이즈 ' 캐스팅 확정  ",1.0
나 ᆫ 이번 에 장나라 씨 최진혁 씨 신성럭 씨 에일 리자 씨 전부 배우 님 들 다 대단 하 ᆸ니다 ! 최고 연기 이 었 다 ! ,1.0
" 어제 장나라 가 "" 우리 동생 들 모두 자랑 스럽 고 ... "" 이 라고 하 ᆯ 때 소속사 스탭 들 얘기 하 는 줄 알 었 다가 ... 그 드라마 주연 들 얘기 이 ᆫ 거 ᆯ 알 고 캑 . 그렇 구나 장나라 가 제 일 연장자 이 었 구나 .  ",1.0
" 김희선 
전지현 
손예진 
서현진 
윤세아 
이정현 
김태리 
장나라 
고아라 
모두 아름다움 과 우아 하 ᆷ 을 갖추 시 ᆫ 분 들  ",1.0
장나라 는 어쩜 저리 그대로 지 ? ,1.0
나 ᆫ 이번 에 장나라 씨 최진혁 씨 신성럭 씨 에일 리자 씨 전부 배우 님 들 다 대단 하 ᆸ니다 ! 최고 연기 이 었 다 ! ,1.0
" 어제 장나라 가 "" 우리 동생 들 모두 자랑 스럽 고 ... "" 이 라고 하 ᆯ 때 소속사 스탭 들 얘기 하 는 줄 알 었 다가 ... 그 드라마 주연 들 얘기 이 ᆫ 거 ᆯ 알 고 캑 . 그렇 구나 장나라 가 제 일 연장자 이 었 구나 .  ",1.0
장만옥 님 을 억수 로 좋아하 어요 ^^ ,1.0
" 치파오 를 계속 갈아입 고 나오 는 장만옥 이 얼마나 아찔 하 게 예쁘 ᆫ데요 .  
우산 을 받치 어 주 던 양조위 의 눈빛 은 또 얼마나 그윽 하 게 요 ..  
뮤직 비디오 스럽 은 감성 과 익숙 하 ᆫ 음악 , 1960 대 홍콩 을 요모조모 살피 는 재미 도 빼놓 을 수 없 죠 . 시간 되 시 면 한번 보 시 는 것 도 괜찮 을 듯 요 .  ",1.0
장만옥 님 을 억수 로 좋아하 어요 ^^ ,1.0
" 치파오 를 계속 갈아입 고 나오 는 장만옥 이 얼마나 아찔 하 게 예쁘 ᆫ데요 .  
우산 을 받치 어 주 던 양조위 의 눈빛 은 또 얼마나 그윽 하 게 요 ..  
뮤직 비디오 스럽 은 감성 과 익숙 하 ᆫ 음악 , 1960 대 홍콩 을 요모조모 살피 는 재미 도 빼놓 을 수 없 죠 . 시간 되 시 면 한번 보 시 는 것 도 괜찮 을 듯 요 .  ",1.0
장만옥 진짜 .. 분위기 너무 고급 이 고 진자 감히 다가가 ᆯ 엄두 도 안 나 ᆯ 듯 너무 ㅠ ,1.0
리 ) 장만옥 이 최고 이 다 ,1.0
" 어제 다시 장만옥 에게 반하 어서 궁금 하 어서 그녀 에 대하 어 찾아보 었 다 . 64 년 생 이 었 고 홍콩 에서 태어나 어서 영국 으로 이민 을 가 었 고 미스 홍콩 선발 대회 2 등 에 키 도 168 이 라는 것 , 왕가위 감독 을 만나 연기 의 폭 이 깊 어 지 었 다는 사실 을 알 게 되 었 다 . 내 가 그녀 를 처음 보 ᆫ 것 은 아마 폴리스 스토리 이 었 던 거 ᆯ로 기억 하 ᆫ다 ^^  ",1.0
잊 지 말 자 . 장만옥 이 짱 이 라는 것 을 ... ,1.0
나 ᆫ 어느 홍콩 영화 보다 화양연화 가 좋 다 그 뉘앙스 와 시나리오 의 전개 소품 들 우아 하 ᆫ 느낌 들 .. 장만옥 의 치파오 를 소화 하 는 방식 이 압권 ,1.0
어리 ᆯ 때 장만옥 이 세상 에서 제 일 예쁘 다고 생각 하 었 는데 크 어 보 니 생각 이 별로 달라지 지 안 은 거 같 어요 제 일 예쁘 ᆫ 거 맞 는 듯 ,1.0
사실 화양연화 보다 는 중경삼림 이 고 양조위 보다 는 금성 무 이 지만 그 위 에 장만옥 이 있 어 ,1.0
화양연화 미 공개 사진 풀리 ᆫ 것 중 에 장만옥 넘 짱 이 다 ,1.0
아 장만옥 너무 이쁘 다 . 이 사진 장만옥 은 계속 보 게 되 네 . 최고 이 야 진짜 . ,1.0
장만옥 이 정말 좋 었 다 . ,1.0
장만옥 도 앙코르와트 같이 가 었 구나 왠지 재밌 다 ,1.0
" ㅁㅊ 장만옥 이 환생 하 ᆫ 듯 ..  
ㄴ 멀쩡히살아계시 는데요  ",1.0
백 마흔 다섯 번 째 장래희망 : 장만옥 의 팔자 주름 ,1.0
장만옥 은 왜 이렇 게 아름답 지 ... 하 어 ... ,1.0
와 나 남돌 중 에 장발 잘 어울리 는 거 정한 이랑 장무 이 ᆫ 복 밖에 모름 ㄱㄷ 둘 이 장발 진짜 잘 어울리 ᆷ ... ,1.0
장무 이 ᆫ 복 우주대존잘 맨 달 피어싱 ㅠㅠㅜㅜㅜㅜㅜㅜㅜ 어 지 ᆫ ㅁ 자 나 도 뚫 어 버리 ᆯ까 근데 관리 하 기 어렵 다는 데 저기 는 ㅠㅠㅜㅜ 아 아악 ,1.0
장무 이 ᆫ 복 닭고기 라면서요 ..? 저 는 치킨 먹 을 거 이 ᆷ 아니 오빠 를 먹겟 다는 거 ᆫ 아니 구 아이 러브 후 라이드 치킨 ,1.0
오늘 도 장무 이 ᆫ 복 을 죽 도록 사랑 하 어 버리 ᆫ 저 는 죽 었 습니다 ,1.0
장무 ᆫ 복이 진짜 거짓말 안 하 고 레알 너무 귀엽 어서 ,1.0
죽 사 죽 사 장무 이 ᆫ 복 죽 도록 사랑해 ,1.0
장무 이 ᆫ 복 사랑해 ,1.0
크 으 여윽 이 시 췍스 마음 알아주 는 장문 복 최고 이 다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 문보기 는 뭐 ᆯ 하 어도 잘 어울리 니까 우리 문 복이 하 고 싶 은 거 다 하 어 ( 진심 임 ) ,1.0
아아아아 아악 장무 이 ᆫ 복 귀엽 어 ,1.0
장무 이 ᆫ 복 죽 도록 사랑해 ~~ ♡♡ ~ ♡ ~ ♡ ~ ♡ ,1.0
와 나 남돌 중 에 장발 잘 어울리 는 거 정한 이랑 장무 이 ᆫ 복 밖에 모름 ㄱㄷ 둘 이 장발 진짜 잘 어울리 ᆷ ... ,1.0
장무 이 ᆫ 복 우주대존잘 맨 달 피어싱 ㅠㅠㅜㅜㅜㅜㅜㅜㅜ 어 지 ᆫ ㅁ 자 나 도 뚫 어 버리 ᆯ까 근데 관리 하 기 어렵 다는 데 저기 는 ㅠㅠㅜㅜ 아 아악 ,1.0
장무 이 ᆫ 복 닭고기 라면서요 ..? 저 는 치킨 먹 을 거 이 ᆷ 아니 오빠 를 먹겟 다는 거 ᆫ 아니 구 아이 러브 후 라이드 치킨 ,1.0
오늘 도 장무 이 ᆫ 복 을 죽 도록 사랑 하 어 버리 ᆫ 저 는 죽 었 습니다 ,1.0
장무 ᆫ 복이 진짜 거짓말 안 하 고 레알 너무 귀엽 어서 ,1.0
죽 사 죽 사 장무 이 ᆫ 복 죽 도록 사랑해 ,1.0
장무 이 ᆫ 복 사랑해 ,1.0
크 으 여윽 이 시 췍스 마음 알아주 는 장문 복 최고 이 다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 문보기 는 뭐 ᆯ 하 어도 잘 어울리 니까 우리 문 복이 하 고 싶 은 거 다 하 어 ( 진심 임 ) ,1.0
아아아아 아악 장무 이 ᆫ 복 귀엽 어 ,1.0
장무 이 ᆫ 복 죽 도록 사랑해 ~~ ♡♡ ~ ♡ ~ ♡ ~ ♡ ,1.0
ㅜㅠㅠㅠㅠㅜ 아아아아아 ㅏㅠㅠㅠㅜ 장무 이 ᆫ 복 세상 에서 제일 로 좋아 ,1.0
으 으 아앙 장무 이 ᆫ 복 기여 워 너무 기여 워 오빠 사랑해 애 액 ,1.0
오빠아 아악 장무 이 ᆫ 복 아악 사랑해 ,1.0
" 대가리 
깨지 어도 
장무 이 ᆫ 복  ",1.0
아 장무 이 ᆫ 복 귀엽 어 죽 을 것 같 어 아 아악 ,1.0
장무 이 ᆫ 복 진짜 우주대존잘킹 맨 ,1.0
오 올 땀나 면 좋 죠 인간 해열제 장문 복 ♡ 몸 은 어떻 시 ᆫ가요 ? ,1.0
아 장무 이 ᆫ 복 넘 조와 ㅜㅠㅠㅜㅜㅜ ,1.0
췍 스 맘 뒤흔들 는 장문 복 ,1.0
장무 이 ᆫ 복 그저 인간 고양이 ㅠㅠㅠㅜㅜ ,1.0
무한 청정 청년 장무 이 ᆫ 복 ~ 나 까지 깨깟 하 게 씻기 어 내려가 는 기부 운 ♡ ,1.0
장무 이 ᆫ 복 목소리 말투 표정 눈빛 손짓 달콤 하 어서 허 ᆸ ㅎㅈ 헙 흑 진짜 혼자 안방 에 눕 어서 부앱보 는데 현실 로 악 !. 오 .. 빠 ... 악 ..... 진짜 미치 겠 다 증말 ... 이러 면서 굴러다니 엇 으 ,1.0
" 181121 아이돌 라디오 ep 
이날 의 일훈 은 ... 코피팡  ",1.0
" 장미 미란 이 코난 
이 셋 조합 도 넘 좋 다 이거 이 에요  ",1.0
대장장미툥 .. 데뷔 시키 어 주 시 어요 .. ,1.0
" 181121 아이돌 라디오 ep 
이런 착장 은 정말 .. 오예 이 ᆸ니다  ",1.0
